PROBEID,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
1638286_at,pie,44315,pineapple eye,0.36657637489030304,6.707178203326202,2.1408436589431856,0.04390631861066753,0.9344054480528564,-3.823856833135274
1629787_at,CG31642,326149,uncharacterized protein,-0.4457207338943858,6.040003422537117,-2.1407085676091517,0.0439184382930495,0.9344054480528564,-3.8240780903146074
1633926_at,CG16837,37904,uncharacterized protein,0.3248623405397595,6.369163430663886,2.140222687434218,0.04396205389804195,0.9344054480528564,-3.8248738111426146
1635251_at,lncRNA:CR32553,318087,long non-coding RNA:CR32553,-0.2881673522944057,4.408440318886534,-2.138974356605574,0.04407429131125142,0.9344054480528564,-3.826917685150215
1623750_at,CG32246,317936,uncharacterized protein,0.25937847256482094,3.8637152867088322,2.138715659551935,0.044097583124860326,0.9344054480528564,-3.8273411552529994
1626486_at,CG31815,318959,uncharacterized protein,-0.6716367094748223,4.876089259121361,-2.1365518046915923,0.04429284198361076,0.9349085269053704,-3.830882021220898
1632228_at,CG6733,42731,uncharacterized protein,-0.4703106838547555,8.982560245675119,-2.1324899502730235,0.04466148004711896,0.9349085269053704,-3.8375228096982976
1641675_at,so,35662,sine oculis,0.4558447843825597,5.951911743613841,2.1310246678024787,0.044795141866977056,0.9349085269053704,-3.8399165278282528
1631625_at,CG15563,43695,uncharacterized protein,0.3867684985360915,5.274724874934026,2.1309406623702927,0.04480281570589557,0.9349085269053704,-3.840053730487671
1635299_at,Rev1,38079,Rev1,-0.38940797261975657,6.3313322117976565,-2.1290145649285237,0.0449790892628902,0.9349085269053704,-3.843198639496439
1630192_at,CG32762,318198,uncharacterized protein,0.29616026152814445,4.339408445501444,2.1281718078354097,0.045056413822247426,0.9349085269053704,-3.8445741358346712
1632131_at,5-HT7,43669,5-hydroxytryptamine (serotonin) receptor 7,-0.32273605713883224,4.233944987803716,-2.1281386338719925,0.04505946004906576,0.9349085269053704,-3.8446282735178503
1631376_at,Prosalpha6,34359,Proteasome alpha6 subunit,0.3410235015642229,10.313354257973721,2.1252061937250355,0.045329469324123954,0.9349085269053704,-3.849411775902886
1637905_s_at,CG2924,31214,uncharacterized protein,0.4190477546715421,9.14482394611606,2.1249540484500065,0.04535275404180397,0.9349085269053704,-3.849822895593195
1632978_at,hpRNA:CR32207,10178801,hairpin RNA:CR32207,-0.3622347414511946,6.010080093825423,-2.123046912592021,0.04552922101146432,0.9349085269053704,-3.852931487187607
1627658_s_at,CG4995,34390,uncharacterized protein,-0.28205568438086814,8.531718613196777,-2.1219445508387893,0.045631504612468,0.9349085269053704,-3.854727532295973
1626819_s_at,Rpn12R,2768973,Regulatory particle non-ATPase 12-related,-0.45029397415759753,6.6814015309975705,-2.1217968628746724,0.04564522370158687,0.9349085269053704,-3.854968112367408
1623652_at,CG14740,41468,uncharacterized protein,0.4792993502305496,7.428858213276976,2.12091298924432,0.045727406622593655,0.9349085269053704,-3.856407705791241
1638742_at,Cpr67Fb,39225,Cuticular protein 67Fb,-1.0480258396742386,6.287715360736027,-2.1208086783833298,0.04573711428621775,0.9349085269053704,-3.8565775759296606
1636019_at,aqrs,43396,aquarius,-0.4978679393123002,7.4477132051233514,-2.1200230104599265,0.04581029200798453,0.9349085269053704,-3.8578568703765646
1637439_at,Mrp4,41387,Multidrug resistance protein 4,-0.31332594541963044,5.243717067964798,-2.119730441679714,0.045837569058668856,0.9349085269053704,-3.858333182436229
1626906_at,CG17030,38591,uncharacterized protein,-0.9241602936861941,6.296476631102668,-2.119575333745741,0.04585203616866376,0.9349085269053704,-3.858585687102736
1637249_at,Pyroxd1,35296,Pyridine nucleotide-disulfide oxidoreductase domain 1,-0.3555382472511335,7.558565746253074,-2.1188890946505126,0.0459160919582238,0.9349085269053704,-3.8597026990895458
1636724_at,CG8292,34125,uncharacterized protein,-0.4127395697048186,6.702552535590362,-2.117946521956567,0.04600420627938127,0.9349085269053704,-3.861236590200255
1628256_at,Mst77F,40304,Male-specific transcript 77F,-0.4251646750757594,8.710463565026934,-2.1165763861294997,0.04613256225705598,0.9349085269053704,-3.8634655248513132
1628737_at,CG12912,36075,uncharacterized protein,-0.40075113806451057,4.563966463120829,-2.115931554093861,0.046193082543951554,0.9349085269053704,-3.864514229085871
1628036_at,hdm,31705,hold'em,0.3191516800914709,4.108893649029036,2.115556135598863,0.046228350151081586,0.9349085269053704,-3.8651246895978666
1628680_at,CG13581,37911,uncharacterized protein,0.3720133715549778,7.035665373589861,2.1149680599758947,0.04628364400306097,0.9349085269053704,-3.866080813428831
1639192_at,gammaTub37C,35199,gamma-Tubulin at 37C,0.4002533553252867,7.360592339587026,2.112399506513133,0.046525851768769645,0.9349085269053704,-3.87025497908712
1639324_at,CG12684,31390,uncharacterized protein,-0.40215369985921967,6.266216092925583,-2.112089164709619,0.04655519337461358,0.9349085269053704,-3.8707591047668863
1636561_at,CG9967,33414,uncharacterized protein,-0.54500788852986215,7.267081200571222,-2.111249927199107,0.046634623523427406,0.9349085269053704,-3.872122150597408
1637411_s_at,Pur-alpha,43797,Purine-rich binding protein-alpha,0.3458983351430174,8.7477649681638,2.110702396243653,0.046686510714450506,0.9349085269053704,-3.8730112415171156
1630689_at,CG33061,318838,uncharacterized protein,0.35517535745445716,5.655043683080311,2.110030204300377,0.046750282611329796,0.9349085269053704,-3.8741025644556926
1641484_a_at,otu,31789,ovarian tumor,0.3111123424857505,7.111092416143115,2.1086999081854163,0.046876721224044106,0.9349085269053704,-3.876261705125061
1634882_at,Acp63F,38448,Accessory gland protein 63F,-0.41105288048372124,8.052023665172621,-2.107562135217409,0.04698510564332056,0.9349085269053704,-3.8781077025262007
1625996_s_at,BG642312,4379909,BG642312,-0.49490275825469965,8.617569581660131,-2.106941505632111,0.0470443219832071,0.9349085269053704,-3.8791143928148286
1637035_at,unc,33093,uncoordinated,-0.2568913553219643,4.791314410473876,-2.1066905733702344,0.04706828334034341,0.9349085269053704,-3.8795213646197366
1630632_s_at,NO66,31374,Nucleolar protein 66,0.30332546358818746,9.965093898353603,2.106490863436697,0.04708736136369445,0.9349085269053704,-3.8798452405987462
1626231_at,CG4704,42706,uncharacterized protein,0.6479996914339914,5.6326479831696865,2.1055118990467308,0.04718098127963616,0.9349085269053704,-3.8814325834408665
1626405_at,Drep1,36290,DNA fragmentation factor-related protein 1,-0.3291472165785301,6.73545652192703,-2.104658554132627,0.04726272467602631,0.9349085269053704,-3.8828158676600912
1641426_at,CG13843,42668,uncharacterized protein,0.501487624319493,6.426905119561706,2.1045989756832504,0.04726843655821054,0.9349085269053704,-3.882912432198964
1631615_at,Grip128,32478,Grip128,-0.39216137691769504,7.524936194119372,-2.104053553543977,0.04732075595142712,0.9349085269053704,-3.883796371729473
1635874_at,CG2794,33233,uncharacterized protein,-0.27443843244370036,7.865988188009737,-2.103864273053959,0.04733892478496298,0.9349085269053704,-3.884103096364719
1638830_at,alien,34225,alien,-0.20133037076781157,9.72570347452006,-2.1037518964998427,0.04734971466175597,0.9349085269053704,-3.8842851918677663
1636639_at,Spp,33227,Signal peptide peptidase,-0.20959289263416103,10.358302063217668,-2.0964939003774226,0.04805129935762701,0.9471053663962294,-3.8960332932971693
1625907_at,Lpt,37795,Lost PHDs of trr,-0.36713406637095947,6.875738823966289,-2.0909168737186166,0.048596732972283896,0.9473486914428102,-3.9050433418365307
1635246_at,Nrk,36445,Neurospecific receptor kinase,0.27475187414014,5.419497112042566,2.0904763412846075,0.04864005335095428,0.9473486914428102,-3.9057544130344075
1628962_at,CG12708,32502,uncharacterized protein,1.0386387508571548,5.691983424286299,2.089556237345937,0.048730645041408366,0.9473486914428102,-3.907239267534222
1639599_at,CG4887,33304,uncharacterized protein,-0.29981594790134114,7.78892500603839,-2.08879921724097,0.04880529348011551,0.9473486914428102,-3.9084606330244798
1632448_s_at,kel,35084,kelch,-0.4176745726235671,7.195576697917452,-2.0859176717978576,0.049090378551163154,0.9473486914428102,-3.913107148340127
1630830_a_at,SpdS,41167,Spermidine Synthase,-0.2995443780090783,6.509958678007198,-2.084678165788216,0.04921346831484919,0.9473486914428102,-3.9151046282563517
1626373_at,CG32833,37650,uncharacterized protein,-0.5101114791364871,6.063521919764867,-2.084501668441857,0.049231018002418386,0.9473486914428102,-3.915388995594962
1626242_at,CG14795,31109,uncharacterized protein,0.3843370942678943,5.501729477051602,2.083398871908005,0.04934079988215338,0.9473486914428102,-3.917165447759288
1640623_at,Or59a,37711,Odorant receptor 59a,0.22284735031485425,4.337029462997346,2.080694932670691,0.049610904262895605,0.9473486914428102,-3.9215186269510847
1634575_at,CG11037,40317,uncharacterized protein,-0.38048840009703255,7.713195693588494,-2.079699952879825,0.04971062935592072,0.9473486914428102,-3.9231195925976543
1638808_at,Syx4,31269,Syntaxin 4,-0.37179687479632406,7.322078139783646,-2.0796824499102406,0.049712385257694156,0.9473486914428102,-3.9231477513371065
1637508_at,slv,35773,saliva,-0.21923750791242824,8.498089548130281,-2.078158674431101,0.04986546433274108,0.9473486914428102,-3.9255986281128346
1622974_at,CG4000,42451,uncharacterized protein,0.5392474678056729,11.989291514945265,2.0763685583930553,0.05004584046732782,0.9473486914428102,-3.9284764527981544
1628494_a_at,Picot,36865,picot,-0.46358554348430303,10.323530676031506,-2.07548550453065,0.050135034446155274,0.9473486914428102,-3.929895493260541
1637782_at,CG12020,38233,uncharacterized protein,0.440632228986896,6.057489860563725,2.074907743989959,0.05019346905162971,0.9473486914428102,-3.9308237314273144
1636397_at,CG13615,42916,uncharacterized protein,0.29183525502812735,4.797929480524048,2.074636055533871,0.05022096869597943,0.9473486914428102,-3.931260173743682
1640535_s_at,CG43098,12798585,uncharacterized protein,-0.3701671052652902,5.955739475017261,-2.0746347563197856,0.050221100231736426,0.9473486914428102,-3.9312622607243366
1638342_at,CG2046,40719,uncharacterized protein,0.3163272366918548,9.720861316077347,2.074393388877469,0.05024554225239622,0.9473486914428102,-3.9316499648500858
1629202_at,CG7362,41787,uncharacterized protein,-0.3516308621203521,4.125897871466732,-2.0732887844700665,0.05035753600845235,0.9473486914428102,-3.9334239087918177
1627807_at,w-cup,34455,world cup,-0.3825988655436241,7.892858477237336,-2.0731479978270095,0.05037182617852382,0.9473486914428102,-3.933649962969775
1633402_at,CG34448,5740554,uncharacterized protein,0.2871429214439445,5.003201976513057,2.0721115159227366,0.05047714351009869,0.9473486914428102,-3.9353138935650556
1634529_at,Alp2,37539,Alkaline phosphatase 2,-1.2482671024691747,9.588946282158181,-2.0718971902947905,0.05049894584850567,0.9473486914428102,-3.9356578988373094
1640275_at,CG7290,40211,uncharacterized protein,0.2593456737147797,4.502957332442243,2.070922643710224,0.05059818844515611,0.9473486914428102,-3.9372218210206897
1640599_at,Paics,32228,PAICS bifunctional enzyme,0.40525654085943863,11.495579331278362,2.07056346543503,0.05063480932446096,0.9473486914428102,-3.9377981023281876
1636373_at,gudu,34014,gudu,0.35149428235860114,7.166202453427288,2.0696163992880243,0.05073148370542866,0.9473486914428102,-3.939317314653679
1632566_at,CG11318,43678,uncharacterized protein,0.34485371000393705,4.440273490882839,2.069299370682125,0.05076388222803949,0.9473486914428102,-3.9398257702619857
1634011_at,E(spl)mdelta-HLH,43150,"Enhancer of split mdelta, helix-loop-helix",-0.21201335742764948,3.538490145296043,-2.0691654951708975,0.05077756911526739,0.9473486914428102,-3.940040467229526
1625177_at,CG14182,40181,uncharacterized protein,0.4168386430295872,7.248210045125393,2.0686076478586815,0.050834636779639356,0.9473486914428102,-3.9409349960716797
1625740_at,Megf8,34099,Multiple EGF like domains 8,0.40398977296293204,7.448220459552009,2.068221694136447,0.05087415341425471,0.9473486914428102,-3.94155379816124
1624900_at,CG31051,261634,uncharacterized protein,-0.37862137595038003,5.015440720510298,-2.06780872087968,0.050916466995552884,0.9473486914428102,-3.9422158401991014
1623431_at,CG13423,37315,uncharacterized protein,-0.38599330247218067,4.945351748391989,-2.0674955909011454,0.05094857158047667,0.9473486914428102,-3.942717766775191
1634750_at,CG34033,3885602,uncharacterized protein,-0.33547026228685795,7.034270225846067,-2.065760159947152,0.05112683102134811,0.9473486914428102,-3.9454986777725356
1639954_at,CG6094,34446,uncharacterized protein,-0.2533001643280084,8.381910990425837,-2.065516654344709,0.051151888024755,0.9473486914428102,-3.9458887611313775
1630019_s_at,Tmhs,38251,Tetraspan membrane protein in hair cell stereocilia,-0.8788683615305084,6.56311440444914,-2.0645562251567764,0.05125082463029736,0.9473486914428102,-3.947427035751918
1628081_s_at,CG7530,41784,uncharacterized protein,0.2888658935012973,10.776149269503913,2.062724601057548,0.05143998105111871,0.9473486914428102,-3.9503594093589705
1633300_at,CG13282,35019,uncharacterized protein,0.3299130941898758,5.379171816064641,2.0624653011276255,0.051466810092809255,0.9473486914428102,-3.9507744075804974
1630172_at,CG10950,36942,uncharacterized protein,0.4231875632576543,6.705783861569973,2.062251960531923,0.05148889325029231,0.9473486914428102,-3.951115825153671
1641315_at,CG15125,37258,uncharacterized protein,-0.43364824636521604,5.319183933184381,-2.0620232129136844,0.05151258063906655,0.9473486914428102,-3.9514818743919475
1626197_at,CG31391,41280,uncharacterized protein,0.45550786961766043,6.443848023157562,2.0609080045040247,0.0516282031421506,0.9473486914428102,-3.9532660985632293
1625646_at,Gyf,43842,Gigyf,0.4501779954712486,10.893185858892114,2.060397499319595,0.051681208791515186,0.9473486914428102,-3.954082653021965
1638617_at,CG33725,3772600,uncharacterized protein,0.332171921158662,3.9693083746988966,2.0602296313912802,0.05169864913134892,0.9473486914428102,-3.954351130262881
1638944_at,CG34435,31471,uncharacterized protein,0.3148547027695807,5.608905118144212,2.0595711907416927,0.051767107553616395,0.9473486914428102,-3.9554040644740422
1637064_at,Adk2,37834,Adenylate kinase 2,0.1864878333327571,11.361698865492905,2.0593958371455456,0.0517853528452838,0.9473486914428102,-3.9556844422695137
1633264_at,CG13024,39880,uncharacterized protein,0.4116054321265592,5.905248361598932,2.0586597724131113,0.05186200217464123,0.9473486914428102,-3.956861191915448
1625656_s_at,Vps35,37536,Vacuolar protein sorting 35,-0.20657464705520745,9.35757771388056,-2.0585517643939952,0.051873258020851826,0.9473486914428102,-3.9570338423486873
1627957_at,CG1638,43721,uncharacterized protein,0.29384710823586246,7.141464344601463,2.0575316899831204,0.05197967104476427,0.9473486914428102,-3.958664144536584
1630624_s_at,CG10151,36639,uncharacterized protein,-0.44895250031496214,5.774577893888269,-2.0562740275921705,0.05211113802198731,0.9473486914428102,-3.9606734591575252
1637918_s_at,CG16786,37856,uncharacterized protein,0.3106543932916406,5.609669497029917,2.0555619078909806,0.052185709826201854,0.9473486914428102,-3.961810837508406
1624028_at,CG4415,33279,uncharacterized protein,-0.6033858274885091,5.971227246705136,-2.054886356489879,0.052256540555189405,0.9473486914428102,-3.9628895789106124
1624407_s_at,Cul1,35742,Cullin 1,0.2285773581043653,10.17590672073869,2.0537497417240664,0.05237590743023537,0.9473486914428102,-3.964704052641356
1640719_at,lncRNA:CR33218,12798099,long non-coding RNA:CR33218,1.6584996850849434,6.219904054597783,2.0529394007347204,0.052461158110433,0.9473486914428102,-3.965997278820745
1636775_at,CG18622,42044,uncharacterized protein,-0.27504383319943493,7.9293678450034415,-2.0525577944486684,0.05250134740873268,0.9473486914428102,-3.9666061734139606
1630581_at,CG32639,318134,uncharacterized protein,-0.5773620964690345,5.124412667894192,-2.0524242686852205,0.052515416331660424,0.9473486914428102,-3.966819211397594
1641648_at,CG3939,31295,uncharacterized protein,-0.23358158177756572,9.421968910471827,-2.0516865901954158,0.052593202544239596,0.9473486914428102,-3.967996005580808
1631192_at,CG10887,42399,uncharacterized protein,-0.4244319537247625,5.893036075650265,-2.050848415686382,0.052681710904878915,0.9474319155409274,-3.969332791374348
1632192_at,CG14564,40425,uncharacterized protein,0.30014900583637516,6.925455314586863,2.0482503676025137,0.05295690325393075,0.9508668765499109,-3.9734741522380093
1635579_at,CG2209,32250,uncharacterized protein,-0.4180833112430644,5.854829890091355,-2.0468021627843616,0.05311085858157148,0.9521175187623306,-3.9757811801724134
1632910_at,CG7512,39289,uncharacterized protein,-0.38462202525473455,4.687729796143367,-2.04451435212628,0.05335488620840001,0.9536263683917825,-3.9794236029451593
1639792_at,CG30183,37749,uncharacterized protein,0.4298158060368866,7.14906380311494,2.0428234531235985,0.05353588846069928,0.9536263683917825,-3.982114012910716
1637317_at,Bub3,43490,Bub3,-0.3286868507067613,9.497390142340866,-2.0418837639969216,0.05363671457265488,0.9536263683917825,-3.983608549474285
1638630_at,CG1983,43588,uncharacterized protein,-0.21996463122562204,8.057090043376693,-2.0418709727287436,0.0536380882114062,0.9536263683917825,-3.9836288904264423
1633266_at,Spn75F,317912,Serpin 75F,-0.4293817377745839,7.412466612388903,-2.0413829276301647,0.05369052227399323,0.9536263683917825,-3.984404929539628
1637821_at,CG32023,317827,uncharacterized protein,-0.6055941082579199,10.06453443566952,-2.0412794612957486,0.05370164426218998,0.9536263683917825,-3.9845694358386323
1635441_at,CG33337,2768678,uncharacterized protein,-1.2745090189793444,4.88426390511344,-2.039087540906135,0.053937746444670046,0.9546135039017047,-3.9880532274596296
1635218_at,Wbp2,39460,WW domain binding protein 2,-0.22169289403183257,10.051075850477181,-2.0382105990887998,0.05403246550283213,0.9546135039017047,-3.9894463498603554
1625270_at,CG31259,41010,uncharacterized protein,-0.7743449325273399,5.569306272488114,-2.037007483870353,0.054162656552523315,0.9546135039017047,-3.9913570121748214
1634979_at,CG18600,42201,uncharacterized protein,-0.3127338530410686,8.590391719618314,-2.0367762600526143,0.05418770973638209,0.9546135039017047,-3.9917241350481567
1634304_a_at,CG17233,40220,uncharacterized protein,0.3359829255701836,8.449712802498379,2.0345535144896174,0.05442907354958348,0.9546135039017047,-3.995251911452668
1635563_at,ZC3H3,38968,ZC3H3,-0.3008493921511821,6.878785952971817,-2.034497765886936,0.05443513950998655,0.9546135039017047,-3.9953403597647092
1634534_at,mei-W68,2768853,meiotic W68,0.27634139550322434,4.340131898168128,2.03357718490655,0.054535394514048305,0.9546135039017047,-3.9968006889501453
1622971_at,Vps51,37156,Vacuolar protein sorting 51,-0.34117272841007384,7.407428536360744,-2.0333760695062915,0.054557318729311216,0.9546135039017047,-3.99711966444608
1633951_at,pic,41611,piccolo,-0.2666385359228691,9.685044578582792,-2.0332930587783453,0.054566370281278975,0.9546135039017047,-3.997251316234192
1635123_at,glu,35001,gluon,0.371731430780307,7.7884642235901484,2.032962092533565,0.05460247242079877,0.9546135039017047,-3.9977761815711936
1637557_a_at,flr,39505,flare,0.2304111630241774,8.997855350794012,2.0313941256920187,0.054773797867060874,0.9551587978746949,-4.000262008806401
1631346_a_at,CG30412,37691,uncharacterized protein,0.35646258638950457,7.9302747688963295,2.030670533493234,0.05485302359284411,0.9551587978746949,-4.001408764161141
1629221_at,morgue,33648,"modifier of rpr and grim, ubiquitously expressed",-0.3108637619827572,7.663526897806862,-2.0303570441261094,0.05488737912348832,0.9551587978746949,-4.001905503470171
1635364_at,CG30343,246551,uncharacterized protein,-0.48358090831291545,6.577193470202666,-2.028086116651027,0.05513682574367101,0.9566236236345821,-4.005502428639855
1635607_at,Prosbeta5R2,318924,Proteasome beta5 subunit-related 2,-0.3169716051064899,5.722325689688076,-2.0274793429490403,0.05520364692786517,0.9566236236345821,-4.00646306039695
1625434_at,CG3270,35575,uncharacterized protein,-0.29151382566330675,9.31617756878362,-2.026256782810059,0.055338501330351855,0.9566236236345821,-4.008398031258389
1631436_at,Mst98Cb,43367,Male-specific RNA 98Cb,0.34645607074083706,7.671561398722093,2.0259297295495062,0.05537462670850231,0.9566236236345821,-4.008915537838233
1634095_at,eEF1beta,45249,eukaryotic translation elongation factor 1 beta,-0.2955921832577726,13.180403489447693,-2.024825056507882,0.055496801357007006,0.9566236236345821,-4.01066309902003
1635419_at,Gycbeta100B,43682,Guanylyl cyclase beta-subunit at 100B,0.3241977211225304,5.288635385054928,2.023924796097258,0.05559654613617936,0.9566236236345821,-4.012086831459359
1634530_at,CG13040,39804,uncharacterized protein,0.33590026129788964,7.410787349284401,2.0238723996858257,0.0556023563422811,0.9566236236345821,-4.0121696821175945
1630571_at,CG14317,42161,uncharacterized protein,0.30409268263527345,4.529197289476893,2.02345041661522,0.055649169534967284,0.9566236236345821,-4.012836883080488
1629432_at,mRpL15,40261,mitochondrial ribosomal protein L15,-0.23845850127855428,9.09747827477532,-2.021676650655732,0.0558463289915356,0.9585538596206733,-4.015640418871703
1641071_at,CG8343,35544,uncharacterized protein,-0.5967525472794204,11.460248849541248,-2.0203187659503374,0.055997682652652106,0.959693213777015,-4.0177855599459456
1631029_at,CG43322,33984,uncharacterized protein,0.5128040363034474,6.936458674366855,2.0185869252412947,0.056191249074624076,0.9598431970095277,-4.020520114885752
1631193_at,CG3014,40922,uncharacterized protein,-0.2997560906016874,5.7752755625231105,-2.018559843164569,0.05619428074656782,0.9598431970095277,-4.020562865127467
1640553_at,CG13063,39797,uncharacterized protein,0.34302432735851607,6.683461275759315,2.017688954040127,0.056291849184848,0.9598431970095277,-4.021937404217818
1623961_at,Arpc3B,32696,"Actin-related protein 2/3 complex, subunit 3B",-0.34939358738904946,7.657365842673597,-2.0163747945502934,0.056439364403821676,0.9598431970095277,-4.024010839088369
1624173_at,CG7264,39339,uncharacterized protein,-0.3477546083128704,6.565299615852302,-2.0162894854827393,0.05644895229567901,0.9598431970095277,-4.02414540657809
1625334_at,Npc2a,33374,Niemann-Pick type C-2a,-0.3265517336645747,11.08672073816004,-2.0154520788751658,0.05654314555576772,0.9598431970095277,-4.025466145874288
1640568_at,CstF64,42239,Cleavage stimulation factor 64 kD subunit,-0.33011003236501857,7.184182655677712,-2.014935305909244,0.05660134312097976,0.9598431970095277,-4.026281011838202
1640919_at,CG32235,251916,uncharacterized protein,0.28583877668234337,3.9423468143120095,2.0120587546576085,0.05692626879868744,0.9626944885050001,-4.030814388928228
1640520_at,LSm7,35003,Like Sm 7,-0.24846719440725096,8.950296690631545,-2.0111474543024417,0.05702955222819427,0.9626944885050001,-4.032249702183382
1636875_at,SkpE,32997,SKP1-related E,-0.4059919927999074,4.725918016728052,-2.010905081398608,0.05705704996050108,0.9626944885050001,-4.032631372635567
1639552_s_at,CG6951,40222,uncharacterized protein,0.3585625375174768,7.4619528463937135,2.01043478477065,0.05711043981745617,0.9626944885050001,-4.033371875039245
1636218_at,knon,36845,knotted onions,-0.3454133718016479,6.783861309820459,-2.00939849023395,0.057228240937750835,0.9632425531310848,-4.035003169426204
1630619_at,Spn42Dd,49808,Serpin 42Dd,-0.4135577335500944,9.343646584742144,-2.0073330742670312,0.05746367322451404,0.9652340858772046,-4.038252839500656
1632878_at,CG14252,43238,uncharacterized protein,-0.27345670444469494,6.280320162973193,-2.0065939810427635,0.057548130079341286,0.9652340858772046,-4.039415182075829
1630834_at,SA-2,38167,Stromalin-2,-0.4805071673804431,4.864532212585294,-2.0032944510421737,0.05792651932456681,0.9652340858772046,-4.044600830366037
1629164_at,CG9825,37624,uncharacterized protein,0.7924097274699875,5.301367821596487,2.00176190460642,0.05810302299005862,0.9652340858772046,-4.047007543004529
1631235_at,CG9899,37676,uncharacterized protein,-0.41817861343877816,5.400290080130283,-2.001647862680532,0.05811617632468566,0.9652340858772046,-4.047186586673116
1631909_at,bai,42996,baiser,-0.16456975294636855,10.999936981886194,-2.001459251110961,0.058137936163914286,0.9652340858772046,-4.047482688706346
1638495_at,Ns2,36989,Nucleostemin 2,-0.42750114046013366,6.20858933991738,-2.000871913719889,0.05820574284058444,0.9652340858772046,-4.048404635630847
1628504_at,CG16852,34769,uncharacterized protein,0.2997475745490288,6.441592447359316,2.0006598744873565,0.05823023953028695,0.9652340858772046,-4.048737431579158
1635872_at,Prosalpha2,41531,Proteasome alpha2 subunit,0.21985575186223016,11.217987182542954,1.999917750433407,0.05831604863309542,0.9652340858772046,-4.04990201575996
1639298_at,CG3213,33574,uncharacterized protein,-0.342490185513844,8.201357962529052,-1.9996278617891,0.05834959793234051,0.9652340858772046,-4.050356849444625
1629605_at,CG15056,32824,uncharacterized protein,-0.34215970007526764,4.7074657741678285,-1.9995982113008985,0.05835303040046551,0.9652340858772046,-4.050403368476494
1633308_at,CG6660,42708,uncharacterized protein,0.9560970903779307,8.901071961465915,1.9990080992561932,0.05842138166856019,0.9652340858772046,-4.051329109386439
1640415_at,CG3860,37825,uncharacterized protein,0.2394069578504645,9.400579952078628,1.9940919599254017,0.0589935786587995,0.9652340858772046,-4.059034399537128
1626255_at,Gr61a,38098,Gustatory receptor 61a,-0.3952793141394997,4.442869074740305,-1.9933574909759244,0.059079490922960984,0.9652340858772046,-4.060184503156606
1640034_at,CG13110,34253,uncharacterized protein,0.2643734389787227,7.032308500980915,1.9910247043906992,0.05935309925929685,0.9652340858772046,-4.06383557343584
1635805_at,CG3045,37531,uncharacterized protein,-0.453343724676631,6.417519371899997,-1.9905254126339356,0.05941180632962023,0.9652340858772046,-4.064616657406952
1626889_at,CG16710,42790,uncharacterized protein,0.2645489211367362,4.151773531459286,1.9904523445384255,0.0594204020520219,0.9652340858772046,-4.064730953210866
1629631_at,CG10853,38465,uncharacterized protein,0.47504161961644265,4.690854769593634,1.9902015026541444,0.05944991946877637,0.9652340858772046,-4.065123308436041
1635581_at,CG8300,31658,uncharacterized protein,-0.31545016910955237,7.1316934360093045,-1.9897904427327937,0.05949831844564325,0.9652340858772046,-4.06576619933807
1633285_at,y,30980,yellow,0.8416015546069096,5.950210941161173,1.9895169274255429,0.059530542045403985,0.9652340858772046,-4.066193924606113
1636035_at,beat-IIa,42086,beaten path IIa,-0.5039959970975589,5.918565092496693,-1.9873107456474004,0.059791025675049146,0.9652340858772046,-4.069642560746651
1636726_at,CG17180,38068,uncharacterized protein,-0.3936254333751581,6.558110688355931,-1.9865821022396373,0.05987727857270462,0.9652340858772046,-4.070781003447995
1624135_at,HBS1,117365,HBS1,-0.19497421968075734,9.226095033307724,-1.9857391177985135,0.0599772043651002,0.9652340858772046,-4.072097752873904
1637846_at,CG7606,8673956,uncharacterized protein,0.3115014687116897,6.3556885321298084,1.9846336315346849,0.06010847098026065,0.9652340858772046,-4.073823977321856
1641010_at,CG34224,5740585,uncharacterized protein,0.2873712537945896,4.008918428313195,1.9826471678911695,0.060344986691364316,0.9652340858772046,-4.076924269521978
1631763_at,CG31793,326161,uncharacterized protein,0.360030976531716,7.415844836295626,1.9814447606863677,0.06048855064853058,0.9652340858772046,-4.078799887515155
1627951_at,ppk5,2768987,pickpocket 5,-0.2333994395168837,3.938326602037692,-1.9795687263861705,0.06071314902113432,0.9652340858772046,-4.08172479407254
1631861_at,Cdk1,34411,Cyclin-dependent kinase 1,-0.45247858025536747,8.931702630866786,-1.979511676694874,0.06071999057151192,0.9652340858772046,-4.0818137111582535
1628751_at,CG8728,35748,uncharacterized protein,-0.20824710518852996,9.966772810393811,-1.9788195952178842,0.0608030413030295,0.9652340858772046,-4.08289224834177
1630641_at,CG11634,35434,uncharacterized protein,-0.7491869389288635,5.803478628787774,-1.9782163505259276,0.06087551366579156,0.9652340858772046,-4.083832140332644
1637939_at,Spn43Aa,45041,Serpin 43Aa,-0.2764179091976242,4.7103194507211725,-1.9781882741461012,0.06087888855941352,0.9652340858772046,-4.0838758804535855
1641573_at,CG30403,246595,uncharacterized protein,0.34871878957237445,4.790131454595525,1.9777629517480662,0.06093003432064957,0.9652340858772046,-4.084538439193909
1638688_at,CG15269,34887,uncharacterized protein,0.2305466336599471,3.5580833302252253,1.977613735091283,0.06094798691184098,0.9652340858772046,-4.084770863716027
1634486_at,CG30047,246414,uncharacterized protein,-0.4750182322840777,6.657218044178982,-1.9774586429175087,0.06096665137118021,0.9652340858772046,-4.0850124278998186
