PROBEID,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
1629445_at,mtrm,38958,matrimony,-21.100030755459464,8.267374845012071,-63.6558186965612,5.923307893526665e-26,1.2742445590379075e-24,47.135897657456496
1627065_at,CG44005,5740769,uncharacterized protein,-18.851286631534858,6.752177842446691,-63.64812303176289,5.938628383096007e-26,1.2751115771613365e-24,47.134041329338885
1637351_at,CG15631,33675,uncharacterized protein,14.480653243910218,6.659073625317292,63.55639816829694,6.124459445719312e-26,1.31251698254182e-24,47.11188780540784
1626264_at,Elba2,33442,Early boundary activity 2,-12.690546065438618,6.63303734215992,-63.45197306926019,6.343449500977484e-26,1.3568734595462064e-24,47.08660411392741
1633199_at,Mst98Ca,47854,Male-specific RNA 98Ca,18.69579551045753,9.039651652211742,63.355419186557604,6.553227813524777e-26,1.3990955562561216e-24,47.06316654936565
1624653_at,Tsp42A,35515,Tetraspanin 42A,12.395002186226687,5.780845961850719,63.348724511116785,6.568039568439877e-26,1.3996120544520748e-24,47.061539348281
1640487_at,CG12689,31676,uncharacterized protein,15.076270795136107,7.276718757559734,63.23245172134789,6.830953381102409e-26,1.4528961861802375e-24,47.03323402919687
1627658_s_at,CG4995,34390,uncharacterized protein,10.286297784881398,8.531718613196777,63.184803280348156,6.941854934763576e-26,1.473708827692102e-24,47.021610370636196
1641263_at,CG31816,318960,uncharacterized protein,16.204983973652002,6.548842510531644,63.13859547479062,7.05120378663857e-26,1.4941143633451408e-24,47.01032469570224
1630096_at,CG2533,32110,uncharacterized protein,13.181015817089543,7.158699560017584,62.855177839336015,7.76254252488083e-26,1.641763207415807e-24,46.940812497471775
1631812_at,CG7295,33365,uncharacterized protein,12.961189923177653,6.168716930841288,62.77519601626452,7.9765874211382406e-26,1.6838799688660804e-24,46.92110487657205
1627728_at,CG31099,326117,uncharacterized protein,12.759955938536475,7.105953996404569,62.70899167851213,8.158430818020937e-26,1.719054433931501e-24,46.90476162077197
1628574_at,CG14402,35352,uncharacterized protein,12.872308928914187,6.340234885878161,62.680763468601185,8.237279376864944e-26,1.732436373972303e-24,46.897784786477125
1640104_at,RpS5b,41807,Ribosomal protein S5b,-13.147232585515196,11.364203196972857,-62.64107384346696,8.349493797700193e-26,1.752772917309033e-24,46.88796666646735
1636368_at,CG14269,31312,uncharacterized protein,12.458126893349242,6.43950631305321,62.431913389425425,8.967862472177098e-26,1.8790916282146226e-24,46.83606145634378
1639563_at,intr,43397,intrepid,12.12470348748406,6.318592928799031,62.41726979246813,9.01291254980872e-26,1.8850339692136977e-24,46.832417106001834
1632826_at,CG17237,33411,uncharacterized protein,12.105234685913633,7.52946518552994,62.365787649826935,9.173182757828428e-26,1.9150078755437017e-24,46.81959391664478
1631767_at,CG13538,37667,uncharacterized protein,11.505211550766232,6.209615414104512,62.358202907487644,9.197045841112269e-26,1.9164471536812173e-24,46.817703279531905
1635971_at,CG31525,318782,uncharacterized protein,14.41071378819117,6.5976388276419105,62.26521355434432,9.494945613763322e-26,1.974878743312025e-24,46.79449412803107
1638370_s_at,zld,32994,zelda,-16.469877560071666,6.977630450303852,-62.249595861087045,9.545960413074095e-26,1.9818396489937283e-24,46.79059069978358
1641305_at,piwi,34521,P-element induced wimpy testis,-16.58935524285021,6.955173972557201,-62.04116003785893,1.025494829903647e-25,2.1251263502627136e-24,46.73834531896635
1638640_at,CG15576,31369,uncharacterized protein,14.006936014662745,7.172284640251586,62.03195603277244,1.028749810118128e-25,2.1268843670225458e-24,46.73603185564834
1630316_a_at,CG14814,31139,uncharacterized protein,-14.353611003056017,7.551863220408013,-62.02607119191404,1.0308366376653548e-25,2.1268843670225458e-24,46.73455239139453
1640373_at,CG4701,34858,uncharacterized protein,14.183378252550405,7.154063516024593,62.022816272613035,1.0319927688404065e-25,2.1268843670225458e-24,46.73373400037678
1634811_at,CG33060,39807,uncharacterized protein,11.885056420589677,7.5806179468376635,61.986724023021154,1.0449038669642055e-25,2.1495709059187135e-24,46.724654673724636
1635118_at,CG14658,40603,uncharacterized protein,12.029746402709426,7.613043940902452,61.978834947822584,1.0477484279435357e-25,2.1515037718535077e-24,46.72266898741165
1633263_at,CG3121,37831,uncharacterized protein,13.770518849712854,6.950394615540359,61.85978992310657,1.0916700763120205e-25,2.237626468578577e-24,46.69265643229306
1636756_at,CG31627,318860,uncharacterized protein,10.76957033672611,6.707491127069245,61.688546760432885,1.158258107162636e-25,2.3698128736041322e-24,46.64932298905973
1634772_at,CG1288,40865,uncharacterized protein,17.381728115520534,7.8596614082588445,61.56882577638746,1.20732634085121e-25,2.465740270085636e-24,46.61891389195273
1631998_at,CG3473,34849,uncharacterized protein,12.698579960127965,6.7242245962693215,61.49186825422493,1.2400121523774137e-25,2.5279236911463015e-24,46.59931720689529
1638222_at,CG8252,35884,uncharacterized protein,11.686904691801782,6.603032946217073,61.34976291808916,1.302824647774925e-25,2.6511894724270278e-24,46.563028915242455
1624114_at,Klp59C,37671,Kinesin-like protein at 59C,14.3219973699752,6.762098779312669,61.27927970306165,1.3352058646732416e-25,2.7121969488524444e-24,46.54498084561969
1631125_at,wisp,32152,wispy,-14.36575813809569,8.342616252519193,-61.209245541565416,1.368215756487342e-25,2.774260099419756e-24,46.52701525451469
1629391_at,lectin-46Ca,53523,lectin-46Ca,14.512701865121153,7.584746496183067,61.15939465059905,1.3922319442449994e-25,2.8178974154664916e-24,46.51420741632824
1641522_at,CG43089,12798588,uncharacterized protein,13.54934427436612,6.554493646779885,61.13342764236609,1.4049161473409311e-25,2.8384835363270976e-24,46.50752936830539
1634025_at,CG13010,32643,uncharacterized protein,9.849316670668545,7.1662362327792595,61.08774266339466,1.427526423393653e-25,2.8790148974656997e-24,46.4957694964485
1624456_at,CG17154,39373,uncharacterized protein,11.549487155380717,6.963163174300939,61.073403018818674,1.4347016106976307e-25,2.8864568809713757e-24,46.49207543631633
1625789_at,CG5790,35095,uncharacterized protein,17.217156301474862,7.688400389364296,61.07016323856707,1.4363279326243254e-25,2.8864568809713757e-24,46.49124064163606
1641362_at,AANATL7,31236,Arylalkylamine N-acetyltransferase-like 7,13.378398301009659,7.1869702960739845,61.02587052779362,1.4587566990953988e-25,2.926322941311445e-24,46.4798207257572
1627620_at,CG14034,33751,uncharacterized protein,17.503362073556577,7.394172296420309,60.97500270694738,1.484967740035316e-25,2.9736215702054713e-24,46.466689433850675
1623502_at,CG31910,319021,uncharacterized protein,12.925636185662961,7.8159147565539735,60.92067082135277,1.5135086812855484e-25,3.0254100967148647e-24,46.45264483634682
1636988_at,CG8476,41624,uncharacterized protein,15.688938640091898,7.038436751042014,60.825732838821445,1.564766441472321e-25,3.1223449098919424e-24,46.42805631295849
1625585_at,CG6481,32843,uncharacterized protein,13.363208093388204,6.606621952512579,60.77824809415793,1.5910821585765709e-25,3.1652818143728655e-24,46.41573530338417
1629489_at,CG5111,43085,uncharacterized protein,11.743046119289307,5.703931781173218,60.776804219072915,1.5918895613279508e-25,3.1652818143728655e-24,46.415360419598684
1638284_at,CG3199,41725,uncharacterized protein,15.370280593904344,7.236901110588118,60.75842497295217,1.602204621913644e-25,3.180193145851089e-24,46.41058725826335
1629558_at,CG15657,37408,uncharacterized protein,14.117511471526328,7.696644149479297,60.751655581247626,1.6060214373623166e-25,3.182176511152632e-24,46.40882864891909
1640336_at,CG11656,41600,uncharacterized protein,13.992806230117832,6.906913001896894,60.73735089284947,1.6141182381002217e-25,3.192609194652927e-24,46.405111443461124
1626249_s_at,CycE,34924,Cyclin E,-17.52897847732308,6.839753221574474,-60.732382637203536,1.6169403748375017e-25,3.192609194652927e-24,46.403820074294515
1640959_at,S-Lap5,36515,Sperm-Leucylaminopeptidase 5,14.047895922886873,6.721309870002415,60.72185094969997,1.6229398134951186e-25,3.1988625224457016e-24,46.4010820861637
1640532_at,CG30356,246562,uncharacterized protein,11.336264927565729,7.126336704029636,60.6832595603372,1.6451234197630853e-25,3.236937962161025e-24,46.391042861733084
1640836_at,Tengl4,41321,Testis EndoG-Like 4,14.280520285480463,6.530566251270027,60.52166573782924,1.7415159354096009e-25,3.420640169481049e-24,46.34889644069454
1639220_at,CG7716,38852,uncharacterized protein,12.12139192609093,6.977057958975353,60.37596812381107,1.8334954390293853e-25,3.595051647291298e-24,46.310744368019236
1634407_at,Uch-L5R,32173,Uch-L5-related,10.007633894529416,6.4209585037858945,60.369684767334086,1.837574697525701e-25,3.596805655780809e-24,46.309095775397196
1641472_at,CG13725,39928,uncharacterized protein,15.61939295342431,7.138172078098475,60.2824131645208,1.8952251969323287e-25,3.703230687569847e-24,46.28617010327285
1636334_at,ND-49L,43073,NADH dehydrogenase (ubiquinone) 49 kDa subunit-like,13.533139629992675,6.711964048097167,60.21669202930966,1.9398872100137476e-25,3.783952702918008e-24,46.26887126541372
1631206_a_at,CG17717,31592,uncharacterized protein,13.408677626741733,6.957517601404243,60.18310364839668,1.9631367266655928e-25,3.8197863402596635e-24,46.260018861642834
1624366_at,CG17098,34462,uncharacterized protein,13.379461340074272,7.717320537800825,60.17781725744238,1.9668223811416272e-25,3.8197863402596635e-24,46.258624900067545
1624949_at,CG31546,40691,uncharacterized protein,14.035713274321642,7.212563384358024,60.17555167608601,1.9684041526749815e-25,3.8197863402596635e-24,46.25802743322145
1637989_at,eIF3d2,41475,eukaryotic translation initiation factor 3 subunit d2,12.843571268675074,6.670286394815476,60.1495580042792,1.986647812448002e-25,3.848576396876112e-24,46.251170004499826
1626441_at,CG5139,33309,uncharacterized protein,13.939427873700224,7.273439055572164,60.090296599297126,2.0289050253005813e-25,3.923707766394652e-24,46.2355188278737
1636234_at,CG7366,38918,uncharacterized protein,12.789016726931603,6.340836814239522,59.877214913689215,2.1887820175048684e-25,4.225658821487176e-24,46.17904327546732
1636652_a_at,CG45067,38371,uncharacterized protein,10.924761458122124,6.6881090604491575,59.86366642264401,2.199383292784509e-25,4.238879677253967e-24,46.175441752498635
1627444_at,CG31819,260658,uncharacterized protein,13.672793813225493,7.047855075812019,59.83180893202004,2.2245230283588276e-25,4.280027782331277e-24,46.166968234683
1639008_at,CG15260,34899,uncharacterized protein,12.556520934408457,5.6715799888230976,59.76543896139358,2.277868177550481e-25,4.369822149011343e-24,46.14929240563642
1636435_at,CG11068,32357,uncharacterized protein,14.341754286370545,7.080577699107455,59.76413259446971,2.278931508560015e-25,4.369822149011343e-24,46.14894418346618
1631081_a_at,CG17666,39452,uncharacterized protein,14.563259698488373,7.871041574689782,59.712487517562124,2.3213874202324975e-25,4.443686360017937e-24,46.13516828085655
1626334_at,CG6628,39183,uncharacterized protein,15.382279140166194,6.952514324929312,59.547228071884966,2.4628918743982103e-25,4.7065822046452436e-24,46.09096171910174
1638418_at,FucTD,38164,"alpha1,3-fucosyltransferase D",11.66661618458731,6.536561843027804,59.5376454653949,2.4713690051819287e-25,4.7104065783284805e-24,46.08839253621455
1635149_at,CG32117,317864,uncharacterized protein,11.871278755656808,6.20711919240713,59.5315407139284,2.476785410577976e-25,4.7104065783284805e-24,46.086755462129595
1640450_at,CG9722,41724,uncharacterized protein,10.398229027436278,6.391754770312785,59.53084297472371,2.47740526609449e-25,4.7104065783284805e-24,46.08656833702456
1623672_at,CG42570,8674011,uncharacterized protein,13.442906683563024,6.055657210846706,59.519990575050876,2.4870672123182814e-25,4.720829764020617e-24,46.08365741728296
1623175_at,Grx1t,37483,"Glutaredoxin 1, testis-specific",14.96469026496089,6.519338458542546,59.49328666672367,2.511010082071644e-25,4.7582798434424745e-24,46.076491160760206
1622940_at,CG12698,32570,uncharacterized protein,10.951509505268776,6.001882144510002,59.47992085626141,2.5230843860615277e-25,4.773151600699983e-24,46.07290243588839
1636019_at,aqrs,43396,aquarius,17.097252633402224,7.4477132051233514,59.443875214143056,2.555950816638895e-25,4.827242227946434e-24,46.06321791684767
1641103_at,CG14589,35541,uncharacterized protein,13.883776630924405,7.577219999979327,59.30152763331036,2.6901852869300147e-25,5.072279237159864e-24,46.02488353153048
1629377_at,CG32263,317944,uncharacterized protein,11.336321331011407,5.869587918761292,59.287606020222654,2.70370367588872e-25,5.0892715525812005e-24,46.021126754343314
1635833_at,CG4198,31445,uncharacterized protein,10.765034586994934,7.39977141946383,59.2470019175626,2.74353920794779e-25,5.155662531541155e-24,46.01016182809899
1637904_at,CG31787,318941,uncharacterized protein,15.596236658507932,6.770141077715105,59.207530574192546,2.7828523730441518e-25,5.220852940392135e-24,45.99949161899682
1634769_at,CG6888,39658,uncharacterized protein,15.161929758906942,7.113778506202381,59.18723345226251,2.8032972017918004e-25,5.25048732952514e-24,45.99400044329737
1627997_at,CG42383,37897,uncharacterized protein,13.574284262994286,6.916486877790739,59.13518238604471,2.8564485856751364e-25,5.341180517651489e-24,45.97990521668794
1635946_at,JYalpha,5740846,JYalpha,11.798653241322993,5.666810544060373,59.05000829348871,2.945709581357312e-25,5.498982481297435e-24,45.95679889171399
1626432_at,CG10839,34944,uncharacterized protein,12.889154097358253,6.865464814220144,59.031756878541955,2.9652136355536835e-25,5.526257887779423e-24,45.95184086809507
1631470_at,ttm2,38049,tiny tim 2,15.951484733031283,7.337130195103223,58.97624398881634,3.025371347848043e-25,5.629084679175584e-24,45.93674611482064
1623111_at,CG14362,41695,uncharacterized protein,12.28859426298529,6.3052424699690395,58.91291864464746,3.0955574515321336e-25,5.750201621316434e-24,45.919500177798106
1626622_at,CG10750,35206,uncharacterized protein,14.822076117867404,6.716392332027947,58.728912176986256,3.3093342019370226e-25,6.13721190093214e-24,45.86922508171023
1636918_a_at,Gpdh3,42624,Glycerol-3-phosphate dehydrogenase 3,11.645275854711958,8.634644845309744,58.693540551659034,3.3521692183140064e-25,6.206458877317768e-24,45.85953279646781
1629462_at,CG30192,246510,uncharacterized protein,16.976840442377366,6.332246218501271,58.66675851520633,3.384987942940373e-25,6.256964619896656e-24,45.852188171319135
1627714_at,CG3748,34252,uncharacterized protein,10.230267485228644,6.304724877610558,58.63740873718436,3.42133955671613e-25,6.313824992410453e-24,45.84413343309493
1634302_s_at,CG14516,43444,uncharacterized protein,-11.696302390978465,8.603586424199655,-58.62687375538254,3.4344872384996596e-25,6.327748592433141e-24,45.84124070101253
1638005_s_at,smg,39034,smaug,-13.784237996343906,9.610637703494083,-58.59848066250884,3.470185784615771e-25,6.383107207076631e-24,45.83344043287604
1625186_at,Uros2,41908,Uroporphyrinogen III synthase 2,14.014511955417525,6.96599766103236,58.51606047686899,3.5760285689723173e-25,6.5671002695891624e-24,45.81076457239569
1639217_s_at,brat,35197,brain tumor,-15.082171150211671,6.6769628392702085,-58.465910235349995,3.642078856037285e-25,6.677320722053282e-24,45.7969428836508
1641652_a_at,stet,38169,stem cell tumor,-17.20383747150626,6.512609214081601,-58.46155696240182,3.6478722202115056e-25,6.677320722053282e-24,45.79574223573109
1636218_at,knon,36845,knotted onions,12.305329493359542,6.783861309820459,58.44865785487482,3.665095117919262e-25,6.697990980870573e-24,45.792183808164104
1628811_at,CG14546,43142,uncharacterized protein,10.47765709566788,7.330586770641987,58.4403214894464,3.6762710813576256e-25,6.707561485113574e-24,45.78988344347112
1627093_at,lncRNA:CR9284,12798136,long non-coding RNA:CR9284,22.0785856707152,8.483073301947037,58.30404293515284,3.864113743862736e-25,7.038919455352539e-24,45.75220652664973
1628414_at,CG4955,32692,uncharacterized protein,14.076695411661527,6.849416383834106,58.28280633933513,3.8942782789752007e-25,7.082444264532354e-24,45.74632304509643
1627542_at,Send1,33407,Spermathecal endopeptidase 1,-15.995108914226542,6.417352687735449,-58.25044931228347,3.940712859913647e-25,7.15537154981748e-24,45.73735236995243
1623699_a_at,sm,37254,smooth,14.707610002533984,9.541916183804187,58.16694285974582,4.063247075074048e-25,7.36602126258207e-24,45.71416558130713
1640394_s_at,Cdk2,42453,Cyclin-dependent kinase 2,-11.742518917960256,7.339591436566657,-58.09927983625844,4.165454919812451e-25,7.539206388519522e-24,45.69534042175766
1637003_at,CG6927,31419,uncharacterized protein,-14.072262595457206,6.8556523298819725,-58.03398490197532,4.266638205875896e-25,7.709985903545979e-24,45.67714217695334
1634981_at,CG9010,36904,uncharacterized protein,12.973288325702118,7.5728899500454565,58.012927128231944,4.299815824094659e-25,7.757527143342666e-24,45.67126649862159
1623784_at,Gld2,42602,GLD2 poly(A) polymerase,13.125319789787035,7.110299285023461,57.946629866004244,4.40604472543706e-25,7.93650225344277e-24,45.65274642323895
1634964_at,CG7794,42159,uncharacterized protein,13.329029578554074,6.660741001534946,57.848398135949026,4.568518699148328e-25,8.214030064922463e-24,45.62524569921671
1641292_at,CG32834,318238,uncharacterized protein,-13.084701147755421,6.292423150895024,-57.84176538823093,4.579712694243725e-25,8.214030064922463e-24,45.623386232765114
1624794_at,CG10845,42978,uncharacterized protein,13.129718871703869,6.935501581209158,57.84044981679972,4.581936374093458e-25,8.214030064922463e-24,45.62301737834375
1624329_at,Klp59D,37674,Kinesin-like protein at 59D,15.320424559968671,6.988122074679761,57.79695349050843,4.656096965893995e-25,8.333749466371915e-24,45.610814822488464
1635965_at,CG17917,40778,uncharacterized protein,10.693149098077912,6.159039799158198,57.72351422720623,4.784173799580445e-25,8.549439698174297e-24,45.59018007738272
1635973_at,Dic3,35763,Dicarboxylate carrier 3,12.728563310600201,6.95053006817934,57.666486729019816,4.886168890929912e-25,8.717913341889799e-24,45.574128940889835
1630323_at,ND-B14.5AL,40477,NADH dehydrogenase (ubiquinone) B14.5 A subunit-like,13.954131050194817,7.189034160175504,57.602350135193745,5.003602277372259e-25,8.913357116820551e-24,45.55604783837436
1630967_at,CG13385,34164,uncharacterized protein,12.828494905672176,6.130268843799768,57.39481917629717,5.404249121688056e-25,9.611903870920456e-24,45.497330308588126
1633282_at,CG15708,36805,uncharacterized protein,11.364825934382285,6.646979553154703,57.383195992409256,5.427657940228959e-25,9.638359870588972e-24,45.494032137368
1641580_at,CG4681,37928,uncharacterized protein,11.572447892143176,7.18004507950076,57.35942968267951,5.475853576498804e-25,9.708679794815932e-24,45.487285085401616
1640618_at,CG13884,38064,uncharacterized protein,10.667997196379359,5.577899642127628,57.34256255557451,5.51032989283433e-25,9.754493073616132e-24,45.48249406613952
1640852_at,CG13544,37673,uncharacterized protein,14.100282961500518,7.096686004774313,57.29203816385886,5.614967141339226e-25,9.9241688410462e-24,45.4681300149979
1640684_at,CG6980,42955,uncharacterized protein,13.54080792100676,6.502925873629624,57.24101496685271,5.722749250518237e-25,1.0098864068023901e-23,45.453604555016184
1627022_at,CG9582,34230,uncharacterized protein,9.815435007155308,6.118279920442584,57.21511442803167,5.778288124335029e-25,1.0180965066496073e-23,45.44622355264943
1635234_at,Mcm3,31449,Minichromosome maintenance 3,-15.071279867980545,7.501675229925054,-57.148202380335995,5.924394704953965e-25,1.0416023182194699e-23,45.42713173625732
1629780_at,CG13471,39604,uncharacterized protein,14.015349327995047,6.7590572077555295,57.145605504450224,5.9301424704721015e-25,1.0416023182194699e-23,45.4263900916575
1639192_at,gammaTub37C,35199,gamma-Tubulin at 37C,-13.257611977977874,7.360592339587026,-57.12954306998302,5.965823970231179e-25,1.0462424832265674e-23,45.421801663918025
1636367_at,CG11018,37259,uncharacterized protein,14.22033134224639,7.21998673455397,57.102260697980704,6.0269454495448175e-25,1.0553228202660336e-23,45.41400362692279
1631335_a_at,CG31275,326131,uncharacterized protein,15.421776615976292,7.089905851794077,57.05111093860485,6.143309983639503e-25,1.0740331726814944e-23,45.399368367813565
1631324_at,ssp5,41465,short spindle 5,14.831067408075626,7.648467276556732,56.909905353405236,6.476914380039518e-25,1.1293425011751692e-23,45.35886210997081
1639974_a_at,CG6569,42573,uncharacterized protein,14.14225922013843,6.703830585148252,56.90877087989426,6.479670097056044e-25,1.1293425011751692e-23,45.35853605671394
1636745_at,Art4,41219,Arginine methyltransferase 4,-13.414410597259675,7.466408924021133,-56.83754654910725,6.655158914186015e-25,1.1581412138184415e-23,45.33804606182661
1628680_at,CG13581,37911,uncharacterized protein,12.232233794590268,7.035665373589861,56.78130980112904,6.797230334475237e-25,1.1810449138086665e-23,45.321840190807585
1631871_at,ACXC,34689,Adenylyl cyclase X C,12.818388132662378,6.432595172883824,56.766592530011735,6.8349321281837605e-25,1.1857714816544914e-23,45.317595062474354
1630245_at,shu,45360,shutdown,-12.303879193923722,7.1841237123018615,-56.74816335091653,6.882451622307165e-25,1.192184181324189e-23,45.31227689810221
1635476_at,CG9752,37431,uncharacterized protein,-12.160878207775841,6.733769880290879,-56.72504380692039,6.942554477282007e-25,1.2007536028548697e-23,45.30560151755779
1628681_at,CG31128,318601,uncharacterized protein,12.867830351582407,6.650601911277626,56.69208917433193,7.029176097157551e-25,1.2138763737201434e-23,45.296079289871265
1631872_at,CG7755,36816,uncharacterized protein,12.344102641453635,7.267691851314969,56.62127867010733,7.219149799618328e-25,1.2447798143036549e-23,45.275590229959
1637969_at,CG16984,38322,uncharacterized protein,15.088070234781279,7.388830500405786,56.550597062016166,7.414141511573293e-25,1.276452960849219e-23,45.25509974106591
1634427_at,CG15461,50122,uncharacterized protein,13.69493942145035,7.032437280194463,56.517436976450085,7.507512920570477e-25,1.2905608968785839e-23,45.24547332287767
1635230_at,CG43077,12797990,uncharacterized protein,13.93548394641996,6.2613461322709725,56.51284717966232,7.520533370440619e-25,1.2908344055586072e-23,45.244140225462125
1631654_at,CG31693,318887,uncharacterized protein,11.568774809608097,6.567487826613774,56.45112821327464,7.697932546446579e-25,1.3192784549251542e-23,45.22619815563577
1641418_at,CG2955,33622,uncharacterized protein,18.419961944569955,7.159914865391,56.42419935509772,7.776701097550477e-25,1.3307585181171983e-23,45.21836048160965
1634464_at,RpS19b,42830,Ribosomal protein S19b,11.661203468508003,6.952207152635457,56.382206137485106,7.901220975425189e-25,1.350021024152074e-23,45.206127022263466
1630737_at,CG4661,32238,uncharacterized protein,12.129972704069203,6.4835913164839,56.3592292880321,7.970234089405226e-25,1.3597556466124264e-23,45.19942758131204
1635671_at,CG33290,2768993,uncharacterized protein,15.349673152127457,7.216316230973903,56.300465986851535,8.149619641658814e-25,1.3882625072834787e-23,45.182274979563175
1636457_at,CG34292,5740196,uncharacterized protein,13.956841815585328,7.00497627198291,56.28899493348841,8.185127169799766e-25,1.3922112387909423e-23,45.17892350507059
1636829_at,Spn28Da,34082,Serpin 28Da,11.591820532840796,6.295600618776163,56.24285206633728,8.32960120335027e-25,1.4146543757990667e-23,45.16543161769576
1640544_a_at,CG11112,35658,uncharacterized protein,15.64369629803033,6.6122803606987794,56.21047834651545,8.43255469607997e-25,1.4294034013840844e-23,45.155955770736625
1635055_at,CG3306,39116,uncharacterized protein,12.153613045651408,6.978169882708816,56.20729803569047,8.442740152539401e-25,1.4294034013840844e-23,45.15502444389741
1625413_s_at,CG33490,2768970,uncharacterized protein,13.295912686154809,6.265387770585277,56.20365804668683,8.454413601244629e-25,1.4294034013840844e-23,45.15395840669471
1623294_at,CG17669,37125,uncharacterized protein,9.928815906406626,5.879040521000783,56.16708107825847,8.57265776454928e-25,1.4472286516116526e-23,45.14324039160838
1623926_at,mbm,33194,mushroom body miniature,-10.019475542751866,8.372472769009079,-56.10598623319847,8.774036494961424e-25,1.4790144503596167e-23,45.125314508327826
1640196_at,CG11929,33668,uncharacterized protein,13.050150773614302,6.605109823400645,55.996909644522546,9.145973629234388e-25,1.539413206685144e-23,45.09323703751445
1630204_a_at,CG8136,41037,uncharacterized protein,13.666991265988706,8.082549031298829,55.95092791021281,9.307674280969205e-25,1.5642987102569375e-23,45.07968643315374
1638334_at,CG13168,36327,uncharacterized protein,14.205728987256018,7.1614925613467335,55.938055233518895,9.353476561647026e-25,1.5696606877747626e-23,45.07588991245013
1636825_at,CG3492,37902,uncharacterized protein,15.02502786735466,7.485584312216308,55.928659114924294,9.387057745309095e-25,1.572958904681319e-23,45.07311789832052
1639775_at,CG5388,42612,uncharacterized protein,12.957532285841207,6.9039300000952455,55.873687687043926,9.58606673014405e-25,1.6039264837073612e-23,45.05688634933164
1623166_at,CG6071,39308,uncharacterized protein,12.38072742551021,6.995995471033847,55.81673865052288,9.796896261126172e-25,1.636777313212411e-23,45.04004552810438
1638548_at,CG15452,33061,uncharacterized protein,13.481546617855038,6.401190743562668,55.778407557681234,9.941528030445161e-25,1.6584877042222696e-23,45.02869581183917
1635962_a_at,CG12609,32862,uncharacterized protein,11.927243989531942,6.344949113301253,55.72651464313365,1.0140900174120364e-24,1.6892526042258905e-23,45.01331180413295
1626943_at,CG14609,40864,uncharacterized protein,13.055270413955657,7.321704817586637,55.722272840576665,1.015738103398919e-24,1.68950605887885e-23,45.01205334189511
1639471_s_at,muskelin,36386,muskelin,-12.198728607592486,8.045674175550245,-55.707111004036044,1.021651944421472e-24,1.6968436853376624e-23,45.00755393704336
1631935_at,CG32487,38358,uncharacterized protein,10.447709591552258,5.920492616571483,55.63662617464443,1.0496212123215017e-24,1.7407374408163053e-23,44.986612803893685
1632758_at,CG13872,37273,uncharacterized protein,11.377343166513224,6.255925500320542,55.61431663603884,1.0586399151812695e-24,1.7531201176037034e-23,44.97997631686362
1641645_at,CG5402,43306,uncharacterized protein,19.85180805607829,7.568811567817752,55.50147698664262,1.1055142156243208e-24,1.8280640631421788e-23,44.946348308930105
1638510_at,CG7744,37239,uncharacterized protein,-10.966530000921164,8.016329505167942,-55.27128585257431,1.2079977982329076e-24,1.9946092300062074e-23,44.87742917499895
1625351_at,CG15572,31371,uncharacterized protein,12.136054190792155,6.80666826445288,55.19074068982871,1.2461649041444894e-24,2.0546257558259652e-23,44.85321251797502
1636489_at,TTLL6B,43282,Tubulin tyrosine ligase-like 6B,13.010024479914597,7.027374795415248,55.1333756498407,1.2741157578215087e-24,2.097647721404682e-23,44.83593296847709
1627111_at,NHP2,44005,NHP2,-8.347534632483978,9.770974432562737,-55.120493457238425,1.2804822616554595e-24,2.1050606496560056e-23,44.832048891325684
1639712_at,CG17261,33522,uncharacterized protein,16.13278244071794,8.131807901448042,54.98924661727901,1.3472752363225315e-24,2.211646296370156e-23,44.792399641671786
1633327_at,CG11023,33155,uncharacterized protein,11.64067125385814,5.791196123480632,54.95766354068031,1.3638859539093363e-24,2.2356644359146654e-23,44.78283742331797
1636724_at,CG8292,34125,uncharacterized protein,13.112474594794474,6.702552535590362,54.93864112082048,1.3739938193065088e-24,2.248969013804016e-23,44.777074166565136
1636571_at,Rtnl2,40903,Rtnl2,11.635557484150915,6.436831095124273,54.871743635648365,1.4101677921244907e-24,2.3048386460570185e-23,44.75678247924078
1638779_at,tef,36920,teflon,-14.859700291007009,6.819807647263846,-54.86247268390787,1.4152590083061459e-24,2.30981723118636e-23,44.753967459634076
1640970_at,CG9313,37374,uncharacterized protein,11.872825726072167,8.131486113800236,54.80486012101745,1.4473315302980651e-24,2.3587535791033688e-23,44.736458167893616
1625184_at,CG15403,33527,uncharacterized protein,13.31415109166781,6.835253441193688,54.77459794068259,1.46448203843008e-24,2.3832651501483176e-23,44.72725007526419
1631093_at,CG11837,43429,uncharacterized protein,-10.319609531264401,7.191491416796845,-54.67316747876134,1.5235331583985345e-24,2.4757961857486402e-23,44.69633182677327
1625826_at,CG7514,38571,uncharacterized protein,12.124580667220144,6.119961703443094,54.59611109564322,1.5700565285621438e-24,2.5477325335604673e-23,44.672786288603525
1638094_at,Scsalpha2,42326,Succinyl-coenzyme A synthetase alpha subunit 2,12.298391758200976,8.268715196924239,54.58667799536605,1.5758531094459553e-24,2.5534698734695294e-23,44.66990049553345
1634651_at,Acp53C14c,3346203,Accessory gland protein 53C14c,15.597309025106213,6.820097556691637,54.52398329896687,1.6149519740513182e-24,2.6130755866669896e-23,44.65070197484815
